36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:05:37.0 (76659)|EXECUTION_STARTED
14:05:37.0 (108504)|CODE_UNIT_STARTED|[EXTERNAL]|aura
14:05:37.0 (586549)|HEAP_ALLOCATE|[72]|Bytes:3
14:05:37.0 (649888)|HEAP_ALLOCATE|[77]|Bytes:152
14:05:37.0 (671702)|HEAP_ALLOCATE|[342]|Bytes:408
14:05:37.0 (693240)|HEAP_ALLOCATE|[355]|Bytes:408
14:05:37.0 (713277)|HEAP_ALLOCATE|[467]|Bytes:48
14:05:37.0 (753197)|HEAP_ALLOCATE|[139]|Bytes:6
14:05:37.0 (786156)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:05:37.0 (802406)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:05:37.0 (867956)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:86
14:05:37.0 (877962)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:86
14:05:37.0 (2122188)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000053CeT|CellController.forceLoadData
14:05:37.0 (2256511)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
14:05:37.0 (2262707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
14:05:37.0 (2280882)|METHOD_ENTRY|[1]|01p360000053CeT|CellController.CellController()
14:05:37.0 (2291804)|STATEMENT_EXECUTE|[1]
14:05:37.0 (2302342)|STATEMENT_EXECUTE|[1]
14:05:37.0 (2343162)|HEAP_ALLOCATE|[50]|Bytes:5
14:05:37.0 (2371330)|HEAP_ALLOCATE|[56]|Bytes:5
14:05:37.0 (2380093)|HEAP_ALLOCATE|[64]|Bytes:7
14:05:37.0 (2411925)|SYSTEM_MODE_ENTER|false
14:05:37.0 (2434652)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:05:37.0 (2440839)|STATEMENT_EXECUTE|[2]
14:05:37.0 (2443159)|STATEMENT_EXECUTE|[69]
14:05:37.0 (2450245)|SYSTEM_MODE_EXIT|false
14:05:37.0 (2463984)|METHOD_EXIT|[1]|CellController
14:05:37.0 (2469377)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:05:37.0 (2471370)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:86
14:05:37.0 (2482526)|SYSTEM_MODE_ENTER|false
14:05:37.0 (2491190)|VARIABLE_SCOPE_BEGIN|[149]|objectName|String|false|false
14:05:37.0 (2518515)|VARIABLE_ASSIGNMENT|[149]|objectName|"Account"
14:05:37.0 (2523038)|VARIABLE_SCOPE_BEGIN|[149]|fields|String|false|false
14:05:37.0 (2529132)|VARIABLE_ASSIGNMENT|[149]|fields|"Name, AccountNumber, (66 more) ..."
14:05:37.0 (2543609)|HEAP_ALLOCATE|[150]|Bytes:5
14:05:37.0 (2548806)|STATEMENT_EXECUTE|[149]
14:05:37.0 (2551838)|STATEMENT_EXECUTE|[150]
14:05:37.0 (17304995)|HEAP_ALLOCATE|[155]|Bytes:1992
14:05:37.0 (17349641)|STATEMENT_EXECUTE|[155]
14:05:37.0 (17352691)|STATEMENT_EXECUTE|[161]
14:05:37.0 (17406135)|VARIABLE_SCOPE_BEGIN|[161]|recordList|List<SObject>|true|false
14:05:37.0 (17419007)|VARIABLE_ASSIGNMENT|[161]|recordList|null|
14:05:37.0 (17423778)|STATEMENT_EXECUTE|[165]
14:05:37.0 (17425670)|STATEMENT_EXECUTE|[167]
14:05:37.0 (22271094)|HEAP_ALLOCATE|[167]|Bytes:1992
14:05:37.0 (22642401)|HEAP_ALLOCATE|[167]|Bytes:4
14:05:37.0 (23675104)|HEAP_ALLOCATE|[167]|Bytes:428
14:05:37.0 (23686982)|VARIABLE_SCOPE_BEGIN|[167]|fieldMap|Map<String,Schema.SObjectField>|true|false
