36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:54:46.0 (624373)|EXECUTION_STARTED
13:54:46.0 (662362)|CODE_UNIT_STARTED|[EXTERNAL]|aura
13:54:46.0 (1182623)|HEAP_ALLOCATE|[72]|Bytes:3
13:54:46.0 (1237941)|HEAP_ALLOCATE|[77]|Bytes:152
13:54:46.0 (1254530)|HEAP_ALLOCATE|[342]|Bytes:408
13:54:46.0 (1269781)|HEAP_ALLOCATE|[355]|Bytes:408
13:54:46.0 (1283883)|HEAP_ALLOCATE|[467]|Bytes:48
13:54:46.0 (1313125)|HEAP_ALLOCATE|[139]|Bytes:6
13:54:46.0 (1336131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:54:46.0 (1354993)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:54:46.0 (1451958)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:86
13:54:46.0 (1462330)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:86
13:54:46.0 (2970079)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000053CeT|CellController.forceLoadData
13:54:46.0 (3120689)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
13:54:46.0 (3127665)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
13:54:46.0 (3143194)|METHOD_ENTRY|[1]|01p360000053CeT|CellController.CellController()
13:54:46.0 (3154772)|STATEMENT_EXECUTE|[1]
13:54:46.0 (3163951)|STATEMENT_EXECUTE|[1]
13:54:46.0 (3204356)|HEAP_ALLOCATE|[50]|Bytes:5
13:54:46.0 (3233891)|HEAP_ALLOCATE|[56]|Bytes:5
13:54:46.0 (3242912)|HEAP_ALLOCATE|[64]|Bytes:7
13:54:46.0 (3266208)|SYSTEM_MODE_ENTER|false
13:54:46.0 (3284703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:54:46.0 (3290819)|STATEMENT_EXECUTE|[2]
13:54:46.0 (3293289)|STATEMENT_EXECUTE|[69]
13:54:46.0 (3299371)|SYSTEM_MODE_EXIT|false
13:54:46.0 (3311182)|METHOD_EXIT|[1]|CellController
