36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:54:45.0 (455067)|EXECUTION_STARTED
13:54:45.0 (488698)|CODE_UNIT_STARTED|[EXTERNAL]|aura
13:54:45.0 (954028)|HEAP_ALLOCATE|[72]|Bytes:3
13:54:45.0 (1022914)|HEAP_ALLOCATE|[77]|Bytes:152
13:54:45.0 (1047806)|HEAP_ALLOCATE|[342]|Bytes:408
13:54:45.0 (1070321)|HEAP_ALLOCATE|[355]|Bytes:408
13:54:45.0 (1090618)|HEAP_ALLOCATE|[467]|Bytes:48
13:54:45.0 (1141072)|HEAP_ALLOCATE|[139]|Bytes:6
13:54:45.0 (1176516)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:54:45.0 (1192171)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:54:45.0 (2349587)|CODE_UNIT_STARTED|[EXTERNAL]|01p360000053CeT|CellController.forceGetFieldList
13:54:45.0 (2527724)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
13:54:45.0 (2533972)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
13:54:45.0 (2553073)|METHOD_ENTRY|[1]|01p360000053CeT|CellController.CellController()
13:54:45.0 (2563758)|STATEMENT_EXECUTE|[1]
13:54:45.0 (2574387)|STATEMENT_EXECUTE|[1]
13:54:45.0 (2617054)|HEAP_ALLOCATE|[50]|Bytes:5
13:54:45.0 (2646011)|HEAP_ALLOCATE|[56]|Bytes:5
13:54:45.0 (2655494)|HEAP_ALLOCATE|[64]|Bytes:7
13:54:45.0 (2685211)|SYSTEM_MODE_ENTER|false
13:54:45.0 (2707457)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:54:45.0 (2713688)|STATEMENT_EXECUTE|[2]
13:54:45.0 (2715924)|STATEMENT_EXECUTE|[69]
13:54:45.0 (2722127)|SYSTEM_MODE_EXIT|false
13:54:45.0 (2735314)|METHOD_EXIT|[1]|CellController
13:54:45.0 (2740636)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:54:45.0 (2747720)|SYSTEM_MODE_ENTER|false
13:54:45.0 (2759967)|VARIABLE_SCOPE_BEGIN|[85]|objectName|String|false|false
13:54:45.0 (2787800)|VARIABLE_ASSIGNMENT|[85]|objectName|"Account"
